TIME_MS,MODE,TARGET,YAW,OUTPUT,KP,KI,KD
9370,1,-20.0,-294.1675155561633,2000.0,8.0,0.1,1.5
9380,1,-20.0,294.0689349148552,1000.0,8.0,0.1,1.5
9390,1,-20.0,-294.16085153867675,2000.0,8.0,0.1,1.5
9400,1,-20.0,294.0838095705969,1000.0,8.0,0.1,1.5
9410,1,-20.0,-294.1390949533769,2000.0,8.0,0.1,1.5
9420,1,-20.0,294.11050463448663,1000.0,8.0,0.1,1.5
9430,1,-20.0,-294.10984600144985,2000.0,8.0,0.1,1.5
9440,1,-20.0,294.139694752686,1000.0,8.0,0.1,1.5
9450,1,-20.0,-294.0833221833014,2000.0,8.0,0.1,1.5
9460,1,-20.0,294.16118297710295,1000.0,8.0,0.1,1.5
9470,1,-20.0,-294.0687890317058,2000.0,8.0,0.1,1.5
9480,1,-20.0,294.16746285272853,1000.0,8.0,0.1,1.5
9490,1,-20.0,-294.0713233946368,2000.0,8.0,0.1,1.5
9500,1,-20.0,294.15634063833363,1000.0,8.0,0.1,1.5
9510,1,-20.0,-294.09003994620855,2000.0,8.0,0.1,1.5
9520,1,-20.0,294.1317016433944,1000.0,8.0,0.1,1.5
9530,1,-20.0,-294.1184004564784,2000.0,8.0,0.1,1.5
9540,1,-20.0,294.10215297771157,1000.0,8.0,0.1,1.5
9550,1,-20.0,-294.1464977832722,2000.0,8.0,0.1,1.5
9560,1,-20.0,294.0780168403285,1000.0,8.0,0.1,1.5
9570,1,-20.0,-294.1645167219756,2000.0,8.0,0.1,1.5
9580,1,-20.0,294.06772467843416,1000.0,8.0,0.1,1.5
9590,1,-20.0,-294.16616273889144,2000.0,8.0,0.1,1.5
9600,1,-20.0,294.07487184028565,1000.0,8.0,0.1,1.5
9610,1,-20.0,-294.1508608329548,2000.0,8.0,0.1,1.5
9620,1,-20.0,294.09696161662305,1000.0,8.0,0.1,1.5
9630,1,-20.0,-294.12395640014796,2000.0,8.0,0.1,1.5
9640,1,-20.0,294.1262774130449,1000.0,8.0,0.1,1.5
9650,1,-20.0,-294.0948479328957,2000.0,8.0,0.1,1.5
9660,1,-20.0,294.15257837844024,1000.0,8.0,0.1,1.5
9670,1,-20.0,-294.0737038562651,2000.0,8.0,0.1,1.5
9680,1,-20.0,294.16667682891295,1000.0,8.0,0.1,1.5
9690,1,-20.0,-294.06791040454226,2000.0,8.0,0.1,1.5
9700,1,-20.0,294.163647770098,1000.0,8.0,0.1,1.5
9710,1,-20.0,-294.07949139709245,2000.0,8.0,0.1,1.5
9720,1,-20.0,294.144549339386,1000.0,8.0,0.1,1.5
9730,1,-20.0,-294.10440126003067,2000.0,8.0,0.1,1.5
9740,1,-20.0,294.1160531680899,1000.0,8.0,0.1,1.5
9750,1,-20.0,-294.1339382615715,2000.0,8.0,0.1,1.5
9760,1,-20.0,294.0881137886835,1000.0,8.0,0.1,1.5
9770,1,-20.0,-294.1577842772916,2000.0,8.0,0.1,1.5
9780,1,-20.0,294.07049123021443,1000.0,8.0,0.1,1.5
9790,1,-20.0,-294.167609207846,2000.0,8.0,0.1,1.5
9800,1,-20.0,294.06934155936005,1000.0,8.0,0.1,1.5
9810,1,-20.0,-294.1599809223269,2000.0,8.0,0.1,1.5
9820,1,-20.0,294.08506638922614,1000.0,8.0,0.1,1.5
9830,1,-20.0,-294.13756420033326,2000.0,8.0,0.1,1.5
9840,1,-20.0,294.11217258433425,1000.0,8.0,0.1,1.5
9850,1,-20.0,-294.1081898477907,2000.0,8.0,0.1,1.5
9860,1,-20.0,294.1411911708829,1000.0,8.0,0.1,1.5
9870,1,-20.0,-294.08211917114767,2000.0,8.0,0.1,1.5
9880,1,-20.0,294.1619851217208,1000.0,8.0,0.1,1.5
9890,1,-20.0,-294.06845940781363,2000.0,8.0,0.1,1.5
9900,1,-20.0,294.16729051157444,1000.0,8.0,0.1,1.5
9910,1,-20.0,-294.07198230611516,2000.0,8.0,0.1,1.5
9920,1,-20.0,294.155254015131,1000.0,8.0,0.1,1.5
9930,1,-20.0,-294.091457216321,2000.0,8.0,0.1,1.5
9940,1,-20.0,294.1300803268903,1000.0,8.0,0.1,1.5
9950,1,-20.0,-294.1200809919996,2000.0,8.0,0.1,1.5
9960,1,-20.0,294.1005633404064,1000.0,8.0,0.1,1.5
9970,1,-20.0,-294.1478545247952,2000.0,8.0,0.1,1.5
9980,1,-20.0,294.0770141882671,1000.0,8.0,0.1,1.5
9990,1,-20.0,-294.1650757206528,2000.0,8.0,0.1,1.5
10000,1,-20.0,294.0676592668281,1000.0,8.0,0.1,1.5
10010,1,-20.0,-294.16572872040234,2000.0,8.0,0.1,1.5
10020,1,-20.0,294.0757665192908,1000.0,8.0,0.1,1.5
10030,1,-20.0,-294.1495854124445,2000.0,8.0,0.1,1.5
10040,1,-20.0,294.09850384912284,1000.0,8.0,0.1,1.5
10050,1,-20.0,-294.1222851186947,2000.0,8.0,0.1,1.5
10060,1,-20.0,294.1279284528568,1000.0,8.0,0.1,1.5
10070,1,-20.0,-294.09336461719425,2000.0,8.0,0.1,1.5
10080,1,-20.0,294.1537614698573,1000.0,8.0,0.1,1.5
10090,1,-20.0,-294.07292667116525,2000.0,8.0,0.1,1.5
10100,1,-20.0,294.1669786840654,1000.0,8.0,0.1,1.5
10110,1,-20.0,-294.06811084315905,2000.0,8.0,0.1,1.5
10120,1,-20.0,294.16296294229664,1000.0,8.0,0.1,1.5
10130,1,-20.0,-294.08059944045044,2000.0,8.0,0.1,1.5
10140,1,-20.0,294.1431170586845,1000.0,8.0,0.1,1.5
10150,1,-20.0,-294.10602983670634,2000.0,8.0,0.1,1.5
10160,1,-20.0,294.1143737713443,1000.0,8.0,0.1,1.5
10170,1,-20.0,-294.1355184628775,2000.0,8.0,0.1,1.5
10180,1,-20.0,294.0867739374935,1000.0,8.0,0.1,1.5
10190,1,-20.0,-294.1587640934492,2000.0,8.0,0.1,1.5
10200,1,-20.0,294.0699589731485,1000.0,8.0,0.1,1.5
10210,1,-20.0,-294.16764636088175,2000.0,8.0,0.1,1.5
10220,1,-20.0,294.0698028291245,1000.0,8.0,0.1,1.5
10230,1,-20.0,-294.15906243361655,2000.0,8.0,0.1,1.5
10240,1,-20.0,294.08636005102136,1000.0,8.0,0.1,1.5
10250,1,-20.0,-294.1360109244085,2000.0,8.0,0.1,1.5
10260,1,-20.0,294.1138467248763,1000.0,8.0,0.1,1.5
10270,1,-20.0,-294.10654438861997,2000.0,8.0,0.1,1.5
10280,1,-20.0,294.14266096471516,1000.0,8.0,0.1,1.5
10290,1,-20.0,-294.08095633495947,2000.0,8.0,0.1,1.5
10300,1,-20.0,294.1627371275714,1000.0,8.0,0.1,1.5
10310,1,-20.0,-294.0681854067436,2000.0,8.0,0.1,1.5
10320,1,-20.0,294.16706203216444,1000.0,8.0,0.1,1.5
10330,1,-20.0,-294.07269285662005,2000.0,8.0,0.1,1.5
10340,1,-20.0,294.1541248648917,1000.0,8.0,0.1,1.5
10350,1,-20.0,-294.0929041026668,2000.0,8.0,0.1,1.5
10360,1,-20.0,294.12844495048614,1000.0,8.0,0.1,1.5
10370,1,-20.0,-294.1217587751585,2000.0,8.0,0.1,1.5
10380,1,-20.0,294.0989930218654,1000.0,8.0,0.1,1.5
10390,1,-20.0,-294.1491771068398,2000.0,8.0,0.1,1.5
10400,1,-20.0,294.0760574850341,1000.0,8.0,0.1,1.5
10410,1,-20.0,-294.16558108562384,2000.0,8.0,0.1,1.5
10420,1,-20.0,294.0676503828668,1000.0,8.0,0.1,1.5
10430,1,-20.0,-294.1652403297761,2000.0,8.0,0.1,1.5
10440,1,-20.0,294.07670855802456,1000.0,8.0,0.1,1.5
10450,1,-20.0,-294.14827387511775,2000.0,8.0,0.1,1.5
10460,1,-20.0,294.1000677293193,1000.0,8.0,0.1,1.5
10470,1,-20.0,-294.1206085923889,2000.0,8.0,0.1,1.5
10480,1,-20.0,294.1295678661702,1000.0,8.0,0.1,1.5
10490,1,-20.0,-294.09190876078196,2000.0,8.0,0.1,1.5
10500,1,-20.0,294.1549037220511,1000.0,8.0,0.1,1.5
10510,1,-20.0,-294.07220005717653,2000.0,8.0,0.1,1.5
10520,1,-20.0,294.16722475358546,1000.0,8.0,0.1,1.5
10530,1,-20.0,-294.06836729876494,2000.0,8.0,0.1,1.5
10540,1,-20.0,294.1622268699802,1000.0,8.0,0.1,1.5
10550,1,-20.0,-294.08174937832956,2000.0,8.0,0.1,1.5
10560,1,-20.0,294.1416559757686,1000.0,8.0,0.1,1.5
10570,1,-20.0,-294.1076715504736,2000.0,8.0,0.1,1.5
10580,1,-20.0,294.112698076127,1000.0,8.0,0.1,1.5
10590,1,-20.0,-294.13707845468156,2000.0,8.0,0.1,1.5
10600,1,-20.0,294.0854689985244,1000.0,8.0,0.1,1.5
10610,1,-20.0,-294.15969741327166,2000.0,8.0,0.1,1.5
10620,1,-20.0,294.0694806431527,1000.0,8.0,0.1,1.5
10630,1,-20.0,-294.16762697325686,2000.0,8.0,0.1,1.5
10640,1,-20.0,294.07031820253127,1000.0,8.0,0.1,1.5
10650,1,-20.0,-294.1580971111994,2000.0,8.0,0.1,1.5
10660,1,-20.0,294.0876890930723,1000.0,8.0,0.1,1.5
10670,1,-20.0,-294.13443688209196,2000.0,8.0,0.1,1.5
10680,1,-20.0,294.1155251629462,1000.0,8.0,0.1,1.5
10690,1,-20.0,-294.10491148467065,2000.0,8.0,0.1,1.5
10700,1,-20.0,294.1441024720973,1000.0,8.0,0.1,1.5
10710,1,-20.0,-294.07983498970583,2000.0,8.0,0.1,1.5
10720,1,-20.0,294.1634381442647,1000.0,8.0,0.1,1.5
10730,1,-20.0,-294.06796733834403,2000.0,8.0,0.1,1.5
10740,1,-20.0,294.1667776728696,1000.0,8.0,0.1,1.5
10750,1,-20.0,-294.07345424264037,2000.0,8.0,0.1,1.5
10760,1,-20.0,294.1529544644915,1000.0,8.0,0.1,1.5
10770,1,-20.0,-294.0943789690649,2000.0,8.0,0.1,1.5
10780,1,-20.0,294.12679736351294,1000.0,8.0,0.1,1.5
10790,1,-20.0,-294.1234319086694,2000.0,8.0,0.1,1.5
10800,1,-20.0,294.09744379785036,1000.0,8.0,0.1,1.5
10810,1,-20.0,-294.1504640337917,2000.0,8.0,0.1,1.5
10820,1,-20.0,294.0751478124971,1000.0,8.0,0.1,1.5
10830,1,-20.0,-294.1660322454074,2000.0,8.0,0.1,1.5
10840,1,-20.0,294.0676980365965,1000.0,8.0,0.1,1.5
10850,1,-20.0,-294.164698119299,2000.0,8.0,0.1,1.5
10860,1,-20.0,294.0776968912021,1000.0,8.0,0.1,1.5
10870,1,-20.0,-294.146927704099,2000.0,8.0,0.1,1.5
10880,1,-20.0,294.10165148873125,1000.0,8.0,0.1,1.5
10890,1,-20.0,-294.11892871709506,2000.0,8.0,0.1,1.5
10900,1,-20.0,294.131193799089,1000.0,8.0,0.1,1.5
10910,1,-20.0,-294.0904820099834,2000.0,8.0,0.1,1.5
10920,1,-20.0,294.1560038433297,1000.0,8.0,0.1,1.5
10930,1,-20.0,-294.0715248359751,2000.0,8.0,0.1,1.5
10940,1,-20.0,294.1674147592107,1000.0,8.0,0.1,1.5
10950,1,-20.0,-294.06867948135255,2000.0,8.0,0.1,1.5
10960,1,-20.0,294.16144038552056,1000.0,8.0,0.1,1.5
10970,1,-20.0,-294.0829399103468,2000.0,8.0,0.1,1.5
10980,1,-20.0,294.14016774287313,1000.0,8.0,0.1,1.5
10990,1,-20.0,-294.109324544835,2000.0,8.0,0.1,1.5
11000,1,-20.0,294.11102797736294,1000.0,8.0,0.1,1.5
11010,1,-20.0,-294.13861647289974,2000.0,8.0,0.1,1.5
11020,1,-20.0,294.08420044743895,1000.0,8.0,0.1,1.5
11030,1,-20.0,-294.16058318133395,2000.0,8.0,0.1,1.5
11040,1,-20.0,294.0690567811365,1000.0,8.0,0.1,1.5
11050,1,-20.0,-294.16755106689544,2000.0,8.0,0.1,1.5
11060,1,-20.0,294.0708870967811,1000.0,8.0,0.1,1.5
11070,1,-20.0,-294.15708604669015,2000.0,8.0,0.1,1.5
11080,1,-20.0,294.0890520124596,1000.0,8.0,0.1,1.5
11090,1,-20.0,-294.1328438533564,2000.0,8.0,0.1,1.5
11100,1,-20.0,294.1172060005175,1000.0,8.0,0.1,1.5
11110,1,-20.0,-294.1032929824779,2000.0,8.0,0.1,1.5
11120,1,-20.0,294.14551406293094,1000.0,8.0,0.1,1.5
11130,1,-20.0,-294.07875640343644,2000.0,8.0,0.1,1.5
11140,1,-20.0,294.1640873790708,1000.0,8.0,0.1,1.5
11150,1,-20.0,-294.067805449213,2000.0,8.0,0.1,1.5
11160,1,-20.0,294.1664377552517,1000.0,8.0,0.1,1.5
11170,1,-20.0,-294.07426560317873,2000.0,8.0,0.1,1.5
11180,1,-20.0,294.1517441374531,1000.0,8.0,0.1,1.5
11190,1,-20.0,-294.09588014769366,2000.0,8.0,0.1,1.5
11200,1,-20.0,294.1251394291099,1000.0,8.0,0.1,1.5
11210,1,-20.0,-294.1250985005043,2000.0,8.0,0.1,1.5
11220,1,-20.0,294.0959174202687,1000.0,8.0,0.1,1.5
11230,1,-20.0,-294.1517138503567,2000.0,8.0,0.1,1.5
11240,1,-20.0,294.07428619934024,1000.0,8.0,0.1,1.5
11250,1,-20.0,-294.16642868981893,2000.0,8.0,0.1,1.5
11260,1,-20.0,294.06780217412893,1000.0,8.0,0.1,1.5
11270,1,-20.0,-294.1641027021182,2000.0,8.0,0.1,1.5
11280,1,-20.0,294.07873040118767,1000.0,8.0,0.1,1.5
11290,1,-20.0,-294.1455484216776,2000.0,8.0,0.1,1.5
11300,1,-20.0,294.10325333639776,1000.0,8.0,0.1,1.5
11310,1,-20.0,-294.1172473924649,2000.0,8.0,0.1,1.5
11320,1,-20.0,294.1328044129611,1000.0,8.0,0.1,1.5
11330,1,-20.0,-294.0890859782099,2000.0,8.0,0.1,1.5
11340,1,-20.0,294.1570605896442,1000.0,8.0,0.1,1.5
11350,1,-20.0,-294.07090177112076,2000.0,8.0,0.1,1.5
11360,1,-20.0,294.1675484860771,1000.0,8.0,0.1,1.5
11370,1,-20.0,-294.0690470378967,2000.0,8.0,0.1,1.5
11380,1,-20.0,294.1606043782972,1000.0,8.0,0.1,1.5
11390,1,-20.0,-294.0841696902139,2000.0,8.0,0.1,1.5
11400,1,-20.0,294.1386540429352,1000.0,8.0,0.1,1.5
11410,1,-20.0,-294.1109869505365,2000.0,8.0,0.1,1.5
11420,1,-20.0,294.10936536364807,1000.0,8.0,0.1,1.5
11430,1,-20.0,-294.14013077829645,2000.0,8.0,0.1,1.5
11440,1,-20.0,294.08296971875154,1000.0,8.0,0.1,1.5
11450,1,-20.0,-294.1614203959839,2000.0,8.0,0.1,1.5
11460,1,-20.0,294.06868786641536,1000.0,8.0,0.1,1.5
11470,1,-20.0,-294.1674187276345,2000.0,8.0,0.1,1.5
11480,1,-20.0,294.07150886855203,1000.0,8.0,0.1,1.5
11490,1,-20.0,-294.1560303834297,2000.0,8.0,0.1,1.5
11500,1,-20.0,294.0904472679545,1000.0,8.0,0.1,1.5
11510,1,-20.0,-294.1312336396449,2000.0,8.0,0.1,1.5
11520,1,-20.0,294.1188873368503,1000.0,8.0,0.1,1.5
11530,1,-20.0,-294.1016907122909,2000.0,8.0,0.1,1.5
11540,1,-20.0,294.14689414094823,1000.0,8.0,0.1,1.5
11550,1,-20.0,-294.0777217958479,2000.0,8.0,0.1,1.5
11560,1,-20.0,294.164684097816,1000.0,8.0,0.1,1.5
11570,1,-20.0,-294.06769992241937,2000.0,8.0,0.1,1.5
11580,1,-20.0,294.1660426636995,1000.0,8.0,0.1,1.5
11590,1,-20.0,-294.0751260207251,2000.0,8.0,0.1,1.5
11600,1,-20.0,294.1504952524494,1000.0,8.0,0.1,1.5
11610,1,-20.0,-294.09740594097667,2000.0,8.0,0.1,1.5
11620,1,-20.0,294.1234730221172,1000.0,8.0,0.1,1.5
11630,1,-20.0,-294.1267566660329,2000.0,8.0,0.1,1.5
11640,1,-20.0,294.0944156151924,1000.0,8.0,0.1,1.5
11650,1,-20.0,-294.15292514320595,2000.0,8.0,0.1,1.5
11660,1,-20.0,294.07347361990065,1000.0,8.0,0.1,1.5
11670,1,-20.0,-294.16676997054753,2000.0,8.0,0.1,1.5
11680,1,-20.0,294.0679626777024,1000.0,8.0,0.1,1.5
11690,1,-20.0,-294.16345475154895,2000.0,8.0,0.1,1.5
11700,1,-20.0,294.0798079192582,1000.0,8.0,0.1,1.5
11710,1,-20.0,-294.14413758758593,2000.0,8.0,0.1,1.5
11720,1,-20.0,294.104871460903,1000.0,8.0,0.1,1.5
11730,1,-20.0,-294.115566519789,2000.0,8.0,0.1,1.5
11740,1,-20.0,294.1343978864575,1000.0,8.0,0.1,1.5
11750,1,-20.0,-294.08772224413445,2000.0,8.0,0.1,1.5
11760,1,-20.0,294.1580727659951,1000.0,8.0,0.1,1.5
11770,1,-20.0,-294.07033156719325,2000.0,8.0,0.1,1.5
11780,1,-20.0,294.1676257829626,1000.0,8.0,0.1,1.5
11790,1,-20.0,-294.06946955275384,2000.0,8.0,0.1,1.5
11800,1,-20.0,294.1597197936913,1000.0,8.0,0.1,1.5
11810,1,-20.0,-294.0854373272603,2000.0,8.0,0.1,1.5
11820,1,-20.0,294.1371165876904,1000.0,8.0,0.1,1.5
11830,1,-20.0,-294.1126568876817,2000.0,8.0,0.1,1.5
11840,1,-20.0,294.1077121151143,1000.0,8.0,0.1,1.5
11850,1,-20.0,-294.14161965845113,2000.0,8.0,0.1,1.5
11860,1,-20.0,294.0817782042059,1000.0,8.0,0.1,1.5
11870,1,-20.0,-294.1622081104748,2000.0,8.0,0.1,1.5
11880,1,-20.0,294.0683743161687,1000.0,8.0,0.1,1.5
11890,1,-20.0,-294.16723010512726,2000.0,8.0,0.1,1.5
11900,1,-20.0,294.07218281472643,1000.0,8.0,0.1,1.5
11910,1,-20.0,-294.15493131519275,2000.0,8.0,0.1,1.5
11920,1,-20.0,294.0918732817617,1000.0,8.0,0.1,1.5
11930,1,-20.0,-294.12960806183384,2000.0,8.0,0.1,1.5
11940,1,-20.0,294.1205672706408,1000.0,8.0,0.1,1.5
11950,1,-20.0,-294.1001064860033,2000.0,8.0,0.1,1.5
11960,1,-20.0,294.1482411455169,1000.0,8.0,0.1,1.5
11970,1,-20.0,-294.07673233690446,2000.0,8.0,0.1,1.5
11980,1,-20.0,294.1652276257136,1000.0,8.0,0.1,1.5
11990,1,-20.0,-294.067650877296,2000.0,8.0,0.1,1.5
